Sentence,Actual language,Predicted language
She says she's done nothing wrong.,eng,eng
Sentence,Actual language,Predicted language
Espera. No te vayas.,spa,spa
Sentence,Actual language,Predicted language
Él perdió su camino en la nieve.,spa,eng
Sentence,Actual language,Predicted language
Mike va a la escuela en autobús.,spa,spa
Sentence,Actual language,Predicted language
La muchacha leyendo un libro es Kate.,spa,spa
Sentence,Actual language,Predicted language
Improving corporate performances are behind the stock market recovery.,eng,eng
Sentence,Actual language,Predicted language
"Tom is smarter than Mary, isn't he?",eng,eng
Sentence,Actual language,Predicted language
Do you think Tom will die?,eng,eng
Sentence,Actual language,Predicted language
"Cuando estaba arreglando el enchufe, le dio una sacudida.",spa,spa
Sentence,Actual language,Predicted language
Please tell me about your hobbies.,eng,spa
Sentence,Actual language,Predicted language
Es inútil que digas nada.,spa,spa
Sentence,Actual language,Predicted language
I actually think that I might be able to do that.,eng,eng
Sentence,Actual language,Predicted language
Sami reached over and grabbed Layla's hand.,eng,spa
Sentence,Actual language,Predicted language
I have been reading this book.,eng,spa
Sentence,Actual language,Predicted language
Both Tom and Mary are good at French.,eng,eng
Sentence,Actual language,Predicted language
No tenemos esto en Europa.,spa,eng
Sentence,Actual language,Predicted language
Esto no es lo que parece.,spa,eng
Sentence,Actual language,Predicted language
Nos levantamos pasada la medianoche.,spa,eng
Sentence,Actual language,Predicted language
She was noted for her good looks at school.,eng,eng
Sentence,Actual language,Predicted language
No recibieron nada de dinero.,spa,eng
Sentence,Actual language,Predicted language
Él volvió a casa tras una larga ausencia.,spa,spa
Sentence,Actual language,Predicted language
"Tom, no me entiendas mal.",spa,spa
Sentence,Actual language,Predicted language
I couldn't have wished for a better gift this Christmas.,eng,spa
Sentence,Actual language,Predicted language
I cry every time I see this film.,eng,spa
Sentence,Actual language,Predicted language
Mary doesn't really care how she does that.,eng,eng
Sentence,Actual language,Predicted language
Tom and Mary told John that they thought Alice was unconscious.,eng,spa
Sentence,Actual language,Predicted language
How can it have come to this?,eng,eng
Sentence,Actual language,Predicted language
This furniture was expensive.,eng,eng
Sentence,Actual language,Predicted language
Just don't talk.,eng,spa
Sentence,Actual language,Predicted language
Las novelas brasileras son vendidas a diversos países.,spa,spa
Sentence,Actual language,Predicted language
They sat down.,eng,spa
Sentence,Actual language,Predicted language
The bus went over the cliff.,eng,spa
Sentence,Actual language,Predicted language
Tom figured it out on his own.,eng,spa
Sentence,Actual language,Predicted language
Dijo que daba un paseo todos los días.,spa,spa
Sentence,Actual language,Predicted language
He dedicated his life to peace.,eng,spa
Sentence,Actual language,Predicted language
No quiero leer el libro.,spa,eng
Sentence,Actual language,Predicted language
Eres más inteligente que Tomás.,spa,spa
Sentence,Actual language,Predicted language
"When Sony came back with a 2 billion bid, CBS could not refuse.",eng,spa
Sentence,Actual language,Predicted language
I'm likely to feel like doing that tomorrow.,eng,eng
Sentence,Actual language,Predicted language
Yo creo que él es feliz.,spa,spa
Sentence,Actual language,Predicted language
"Entonces, el camión de la basura no vendrá mañana.",spa,spa
Sentence,Actual language,Predicted language
Asegúrate de que esté bien lubricado.,spa,spa
Sentence,Actual language,Predicted language
Are we sure about this?,eng,eng
Sentence,Actual language,Predicted language
"En contraste con el perro, el gato se ha domesticado sólo recientemente.",spa,eng
Sentence,Actual language,Predicted language
Los nudistan consideran al nudismo como algo normal.,spa,eng
Sentence,Actual language,Predicted language
"Unfortunately, I was stupid enough to do that.",eng,eng
Sentence,Actual language,Predicted language
He killed himself by taking poison.,eng,spa
Sentence,Actual language,Predicted language
Ken me venció en ajedrez.,spa,eng
Sentence,Actual language,Predicted language
Two weird men are sitting in a truck outside.,eng,spa
Sentence,Actual language,Predicted language
Tom es mi padre biológico.,spa,spa
Sentence,Actual language,Predicted language
No hay nada que hacer.,spa,eng
Sentence,Actual language,Predicted language
¿Qué te parece?,spa,eng
Sentence,Actual language,Predicted language
Sami put the gun in Layla's sewing basket.,eng,spa
Sentence,Actual language,Predicted language
Tom bought something for Mary.,eng,spa
Sentence,Actual language,Predicted language
Solo tengo cinco días de vacaciones este verano.,spa,eng
Sentence,Actual language,Predicted language
Muchas gracias por haberme advertido.,spa,eng
Sentence,Actual language,Predicted language
Consideramos como un derecho legítimo de los ciudadanos tener bibliotecas públicas.,spa,spa
Sentence,Actual language,Predicted language
Ella se decidió a pasar la selectividad.,spa,spa
Sentence,Actual language,Predicted language
"A decir verdad, conduje el auto de mi padre sin su permiso.",spa,spa
Sentence,Actual language,Predicted language
Puede que ya se haya ido.,spa,spa
Sentence,Actual language,Predicted language
Vi béisbol por la TV después de terminar mis deberes.,spa,spa
Sentence,Actual language,Predicted language
Tom and Mary are planning on going.,eng,spa
Sentence,Actual language,Predicted language
Los árboles también están blancos.,spa,spa
Sentence,Actual language,Predicted language
"La sala era tan grande como para contener a más de 1,000 personas.",spa,spa
Sentence,Actual language,Predicted language
Tom no entiende lo que dijiste.,spa,spa
Sentence,Actual language,Predicted language
Tom no entiende nada.,spa,spa
Sentence,Actual language,Predicted language
I thought it'd be more expensive.,eng,eng
Sentence,Actual language,Predicted language
Atrapé el balón con una mano.,spa,spa
Sentence,Actual language,Predicted language
The instructions are on the package.,eng,spa
Sentence,Actual language,Predicted language
"No matter how humble it may be, home is home.",eng,eng
Sentence,Actual language,Predicted language
Tell Tom to stay where he is.,eng,spa
Sentence,Actual language,Predicted language
Ese país es rico en recursos naturales.,spa,spa
Sentence,Actual language,Predicted language
"Por favor, inténtalo de nuevo.",spa,eng
Sentence,Actual language,Predicted language
Tom quería aprender algunas canciones francesas.,spa,spa
Sentence,Actual language,Predicted language
Tom no pudo entender lo que Mary estaba diciendo.,spa,spa
Sentence,Actual language,Predicted language
"Me gustaría mucho quedarme con vosotros, pero no tengo elección.",spa,spa
Sentence,Actual language,Predicted language
I suspect Tom and Mary are wrong about that.,eng,eng
Sentence,Actual language,Predicted language
Tom didn't have to come at all.,eng,spa
Sentence,Actual language,Predicted language
"About 85% of the California coast experiences active erosion due to natural, and anthropogenic causes.",eng,spa
Sentence,Actual language,Predicted language
Los fantasmas no existen.,spa,spa
Sentence,Actual language,Predicted language
Tomás no quería ir.,spa,spa
Sentence,Actual language,Predicted language
"Viviendo solo, se tiene que hacer la comida uno mismo.",spa,spa
Sentence,Actual language,Predicted language
"Creo que tu versión está algo dulcificada, porque no ocurrió exactamente así.",spa,spa
Sentence,Actual language,Predicted language
No lo invité.,spa,spa
Sentence,Actual language,Predicted language
Mary said she thought I might not want to do that.,eng,eng
Sentence,Actual language,Predicted language
A Tom se le pinchó un neumático en una carretera aislada en el campo y no tenía ni idea de cómo cambiarlo.,spa,spa
Sentence,Actual language,Predicted language
I couldn't understand a word.,eng,eng
Sentence,Actual language,Predicted language
You're the one who must decide.,eng,spa
Sentence,Actual language,Predicted language
La noche es mi cómplice.,spa,eng
Sentence,Actual language,Predicted language
I forgave Tom.,eng,eng
Sentence,Actual language,Predicted language
Esto es insubordinación.,spa,spa
Sentence,Actual language,Predicted language
I heard Tom and Mary talking about John.,eng,eng
Sentence,Actual language,Predicted language
You shall not use this form while speaking American English.,eng,eng
Sentence,Actual language,Predicted language
I'm getting pregnant tonight.,eng,eng
Sentence,Actual language,Predicted language
The airfield on the island is now covered with weeds.,eng,spa
Sentence,Actual language,Predicted language
"My husband, my son and I each have a key to the flat.",eng,eng
Sentence,Actual language,Predicted language
El perro persiguió al zorro.,spa,eng
Sentence,Actual language,Predicted language
Tom gave me a meaningful look.,eng,spa
Sentence,Actual language,Predicted language
They ate cheese and crackers.,eng,spa
Sentence,Actual language,Predicted language
¿No quería la señora Rodríguez ver mi redacción?,spa,spa
Sentence,Actual language,Predicted language
We gave up.,eng,spa
Sentence,Actual language,Predicted language
Everyone worked according to one's capacity.,eng,eng
Sentence,Actual language,Predicted language
Hablo varios idiomas.,spa,spa
Sentence,Actual language,Predicted language
Sami was just trying to do the right thing.,eng,eng
Sentence,Actual language,Predicted language
¡Te dije que no me dieras un chupetón!,spa,eng
Sentence,Actual language,Predicted language
Tom no podía creer que alguna vez sería capaz de tocar la guitarra.,spa,spa
Sentence,Actual language,Predicted language
Are you teasing me?,eng,eng
Sentence,Actual language,Predicted language
Trabajo en un hospital.,spa,eng
Sentence,Actual language,Predicted language
What do you say to taking a rest?,eng,eng
Sentence,Actual language,Predicted language
Tom and Mary said they thought I might not want to do that.,eng,eng
Sentence,Actual language,Predicted language
¿Qué piensas de la guerra?,spa,eng
Sentence,Actual language,Predicted language
¡Ve con ellos!,spa,spa
Sentence,Actual language,Predicted language
Pasé toda la semana en Boston.,spa,eng
Sentence,Actual language,Predicted language
He committed his worst crime on me.,eng,spa
Sentence,Actual language,Predicted language
He likes to go fishing by himself.,eng,spa
Sentence,Actual language,Predicted language
Tom likes chocolate very much.,eng,eng
Sentence,Actual language,Predicted language
Do you want to see a movie that's both entertaining and thought-provoking?,eng,eng
Sentence,Actual language,Predicted language
I'm about tired of this quiet life.,eng,spa
Sentence,Actual language,Predicted language
Tom and Mary say they won't do that unless John helps them.,eng,eng
Sentence,Actual language,Predicted language
I'll pay today.,eng,spa
Sentence,Actual language,Predicted language
We're going to eventually find out the truth.,eng,eng
Sentence,Actual language,Predicted language
Tom and Mary are back home.,eng,eng
Sentence,Actual language,Predicted language
Tom got his nipples pierced.,eng,eng
Sentence,Actual language,Predicted language
"Tom and Mary are very dedicated, aren't they?",eng,eng
Sentence,Actual language,Predicted language
Tom and Mary lost what little money they had.,eng,eng
Sentence,Actual language,Predicted language
La fusión es el pasaje de una sustancia del estado sólido al estado líquido.,spa,spa
Sentence,Actual language,Predicted language
I sense that something is wrong.,eng,eng
Sentence,Actual language,Predicted language
Probamos la comida que había preparado Mary.,spa,spa
Sentence,Actual language,Predicted language
Tom and Mary haven't arrived yet.,eng,eng
Sentence,Actual language,Predicted language
Tengo poco apetito.,spa,eng
Sentence,Actual language,Predicted language
"I will tell you all, sir. Do not imagine that my agitation on behalf of my son arises from any fear lest he should have had a hand in this terrible affair. He is utterly innocent of it. My dread is, however, that in your eyes and in the eyes of others he may appear to be compromised.",eng,spa
Sentence,Actual language,Predicted language
"Is he not a man of complete virtue, who feels no discomposure though men may take no note of him?",eng,eng
Sentence,Actual language,Predicted language
El cuerpo humano está compuesto de miles de millones de pequeñas células.,spa,spa
Sentence,Actual language,Predicted language
Encontré la situación de la ciudad en el mapa.,spa,spa
Sentence,Actual language,Predicted language
La corteza es la parte exterior del pan.,spa,spa
Sentence,Actual language,Predicted language
Sami admitted that he was having an affair with Layla.,eng,spa
Sentence,Actual language,Predicted language
"If you continue doing that, you'll probably get injured.",eng,eng
Sentence,Actual language,Predicted language
I was ignorant that he was present.,eng,eng
Sentence,Actual language,Predicted language
No puedo soportar ese calor.,spa,eng
Sentence,Actual language,Predicted language
Tom is very unpredictable when he's been drinking.,eng,spa
Sentence,Actual language,Predicted language
I need a new pair of sneakers.,eng,spa
Sentence,Actual language,Predicted language
Only 514 people have been in space.,eng,spa
Sentence,Actual language,Predicted language
You're the only one who won't be at the meeting tomorrow.,eng,eng
Sentence,Actual language,Predicted language
My wife has cooked a delicious meal.,eng,spa
Sentence,Actual language,Predicted language
Its bark is worse than its bite.,eng,spa
Sentence,Actual language,Predicted language
You should go to the gym at least twice a week.,eng,spa
Sentence,Actual language,Predicted language
Odio tener que aparentar que me interesa.,spa,spa
Sentence,Actual language,Predicted language
I think that Tom is adventurous.,eng,eng
Sentence,Actual language,Predicted language
Mary has made up her mind.,eng,spa
Sentence,Actual language,Predicted language
They stayed out of the way.,eng,spa
Sentence,Actual language,Predicted language
¿Nos podemos permitir un coche nuevo?,spa,eng
Sentence,Actual language,Predicted language
Very beautiful. Thank you very much!,eng,eng
Sentence,Actual language,Predicted language
"Mary doesn't really know, does she?",eng,eng
Sentence,Actual language,Predicted language
¿Por qué no quieres contarle sobre ella?,spa,eng
Sentence,Actual language,Predicted language
Is there anything you have to do today?,eng,eng
Sentence,Actual language,Predicted language
Ella cepilla el caballo.,spa,spa
Sentence,Actual language,Predicted language
Río Grande del Sur es un estado brasileño que está hacia el sur.,spa,spa
Sentence,Actual language,Predicted language
A veces me escapo de mi oficina y me tomo una taza de café.,spa,spa
Sentence,Actual language,Predicted language
Él se despidió de ella para siempre.,spa,eng
Sentence,Actual language,Predicted language
EEUU es rico en petróleo.,spa,eng
Sentence,Actual language,Predicted language
I was in a great mood.,eng,eng
Sentence,Actual language,Predicted language
Tenés que ser más cuidadoso de ahora en adelante.,spa,eng
Sentence,Actual language,Predicted language
Frota hielo sobre el pie izquierdo.,spa,eng
Sentence,Actual language,Predicted language
Mary is still unsure of herself.,eng,spa
Sentence,Actual language,Predicted language
¿Qué tenéis planeado para esta noche?,spa,eng
Sentence,Actual language,Predicted language
Are you having problems losing weight?,eng,eng
Sentence,Actual language,Predicted language
La traducción era fiel al original.,spa,spa
Sentence,Actual language,Predicted language
I've had it up to here with you.,eng,eng
Sentence,Actual language,Predicted language
"It was a dreadful thing for you to lose your temper like that, Anne.",eng,spa
Sentence,Actual language,Predicted language
You're trying my patience.,eng,eng
Sentence,Actual language,Predicted language
Mary said she thought you'd do that.,eng,eng
Sentence,Actual language,Predicted language
Tom used to be famous.,eng,spa
Sentence,Actual language,Predicted language
Tom no quiere ir contigo.,spa,eng
Sentence,Actual language,Predicted language
"Although I know a lot about Mary, I haven't actually met her.",eng,eng
Sentence,Actual language,Predicted language
No seas tan tonto.,spa,eng
Sentence,Actual language,Predicted language
Yawning in a meeting is not polite.,eng,eng
Sentence,Actual language,Predicted language
Where will you be tomorrow?,eng,eng
Sentence,Actual language,Predicted language
Nuestra hermana estará pronto con nosotros.,spa,eng
Sentence,Actual language,Predicted language
Esta es una gran teoría.,spa,spa
Sentence,Actual language,Predicted language
We need a plan B.,eng,spa
Sentence,Actual language,Predicted language
Dígame cuál es la estación más cercana a su oficina.,spa,spa
Sentence,Actual language,Predicted language
Bello es eso que deseas creer que es bello.,spa,eng
Sentence,Actual language,Predicted language
The dodo is an already extinct species.,eng,spa
Sentence,Actual language,Predicted language
Tom thought the movie was good.,eng,spa
Sentence,Actual language,Predicted language
Pasaré por tu casa cuando entre de vacaciones.,spa,spa
Sentence,Actual language,Predicted language
I'm an old man.,eng,spa
Sentence,Actual language,Predicted language
Tom may be incorrect.,eng,eng
Sentence,Actual language,Predicted language
El cocodrilo atrapó a un ñu mientras éste intentaba cruzar el río.,spa,eng
Sentence,Actual language,Predicted language
Los niños duermen.,spa,eng
Sentence,Actual language,Predicted language
I would like to mention one more thing.,eng,eng
Sentence,Actual language,Predicted language
Wine is made from grape juice.,eng,spa
Sentence,Actual language,Predicted language
I know what those are used for.,eng,eng
Sentence,Actual language,Predicted language
Llegó lo más pronto que pudo.,spa,eng
Sentence,Actual language,Predicted language
Esa canción es pegajosa.,spa,spa
Sentence,Actual language,Predicted language
Está empeorando cada vez más.,spa,spa
Sentence,Actual language,Predicted language
Esa película es apropiada para gente de todas las edades.,spa,spa
Sentence,Actual language,Predicted language
"Para mi sorpresa, las puertas se abrieron en silencio.",spa,spa
Sentence,Actual language,Predicted language
Me las arreglo bastante bien ahora con mi nuevo bastón.,spa,spa
Sentence,Actual language,Predicted language
Tarde o temprano tendremos que comprar un televisor nuevo porque el de ahora es de un modelo muy viejo.,spa,eng
Sentence,Actual language,Predicted language
¿Quién lo puede impedir?,spa,eng
Sentence,Actual language,Predicted language
Ella pensó que ojalá ese lindo perro fuera suyo.,spa,spa
Sentence,Actual language,Predicted language
You've got to respect them.,eng,eng
Sentence,Actual language,Predicted language
I'm sorry that you had to get dragged into this.,eng,spa
Sentence,Actual language,Predicted language
Sami fell in the bathroom and hit his head.,eng,spa
Sentence,Actual language,Predicted language
The lid of this box won't lift.,eng,spa
Sentence,Actual language,Predicted language
The waiters bumped into each other.,eng,eng
Sentence,Actual language,Predicted language
I was the only one who didn't know Tom had been in prison.,eng,spa
Sentence,Actual language,Predicted language
Le aconsejé tomar un descanso.,spa,spa
Sentence,Actual language,Predicted language
"No quiero hacerme un análisis. No me impresiona la sangre, pero no me gusta que me pinchen.",spa,eng
Sentence,Actual language,Predicted language
A Tatoeba le falta el botón de cerrar sesión.,spa,spa
Sentence,Actual language,Predicted language
Él llegará aquí alrededor de las cinco.,spa,spa
Sentence,Actual language,Predicted language
Le pidieron a su hermano que les ayudara con su tarea.,spa,spa
Sentence,Actual language,Predicted language
Nobody said you didn't try your best.,eng,eng
Sentence,Actual language,Predicted language
La mejor forma de hacer verdad tus sueños es despertando.,spa,eng
Sentence,Actual language,Predicted language
Tom asked that we be quiet.,eng,eng
Sentence,Actual language,Predicted language
Todavía no sé qué regalarles a los niños.,spa,spa
Sentence,Actual language,Predicted language
Esa yegua tiene un ensillado.,spa,spa
Sentence,Actual language,Predicted language
"Shall I fetch your glasses from the living room, Dad?",eng,spa
Sentence,Actual language,Predicted language
"¿Por qué yo? ""Por descarte, no había otra opción.""",spa,spa
Sentence,Actual language,Predicted language
I don't think Tom and Mary want to go swimming with us.,eng,spa
Sentence,Actual language,Predicted language
Tom es mi alma gemela.,spa,spa
Sentence,Actual language,Predicted language
Tom no salió el fin de semana pasado.,spa,spa
Sentence,Actual language,Predicted language
No juegues en esta habitación.,spa,spa
Sentence,Actual language,Predicted language
Ella lleva todo el día trabajando.,spa,spa
Sentence,Actual language,Predicted language
"En las fuerzas militares de Colombia, las ""lagartijas"", lo que ustedes llaman ""push-ups"" en inglés, ni siquiera tiene nombre. Un comandante simplemente te ordena ""¡A tierra! ¡Veintidós!"" y uno ya sabe que tiene que hacer veintidós lagartijas.",spa,spa
Sentence,Actual language,Predicted language
Tom was with us the entire time.,eng,eng
Sentence,Actual language,Predicted language
I'm really fed up with this heat.,eng,eng
Sentence,Actual language,Predicted language
"You've never been here, have you?",eng,eng
Sentence,Actual language,Predicted language
Tom almost never goes swimming anymore.,eng,eng
Sentence,Actual language,Predicted language
This sentence seems right to me.,eng,eng
Sentence,Actual language,Predicted language
There is food on the desk.,eng,spa
Sentence,Actual language,Predicted language
Mi tren sale a las seis en punto y llega allí a las diez en punto.,spa,eng
Sentence,Actual language,Predicted language
Powerlifting saved Tom's life.,eng,spa
Sentence,Actual language,Predicted language
Context helps to define what is really meant.,eng,eng
Sentence,Actual language,Predicted language
The children work well together.,eng,eng
Sentence,Actual language,Predicted language
They are going to get married in the town hall.,eng,eng
Sentence,Actual language,Predicted language
Have I done something wrong?,eng,eng
Sentence,Actual language,Predicted language
Why couldn't Tom and Mary do that?,eng,eng
Sentence,Actual language,Predicted language
Cumplimos la orden del capitán al pie de la letra.,spa,eng
Sentence,Actual language,Predicted language
I spent a lot of time with them.,eng,eng
Sentence,Actual language,Predicted language
I think that I'll be in Boston by 2:30.,eng,eng
Sentence,Actual language,Predicted language
What did Tom write about?,eng,eng
Sentence,Actual language,Predicted language
Tom and Mary could travel together.,eng,eng
Sentence,Actual language,Predicted language
He always swims with the current.,eng,eng
Sentence,Actual language,Predicted language
"Look, Tom, we have to move.",eng,eng
Sentence,Actual language,Predicted language
"What's the Spanish for ""your face""?",eng,spa
Sentence,Actual language,Predicted language
La forma del tejado se parece a una pirámide.,spa,spa
Sentence,Actual language,Predicted language
Tom said that his father used to be a truck driver.,eng,eng
Sentence,Actual language,Predicted language
Sólo voy a dar un paseo.,spa,spa
Sentence,Actual language,Predicted language
A menudo juego al tenis con ella.,spa,spa
Sentence,Actual language,Predicted language
Tom se levanta cada mañana a las seis horas.,spa,spa
Sentence,Actual language,Predicted language
Después de haber caminado seis kilómetros se sintió agotado.,spa,spa
Sentence,Actual language,Predicted language
Te voy a dar un palazo.,spa,spa
Sentence,Actual language,Predicted language
Ya te dije un millón de veces que no exageres.,spa,spa
Sentence,Actual language,Predicted language
"By the time my father retires, he will have worked for almost thirty years.",eng,spa
Sentence,Actual language,Predicted language
Aquí tienes un breve resumen.,spa,spa
Sentence,Actual language,Predicted language
¿Te gusta ir al cine?,spa,eng
Sentence,Actual language,Predicted language
Tom trabajó por casi tres horas.,spa,spa
Sentence,Actual language,Predicted language
Estuvimos en el tren durante diez horas.,spa,spa
Sentence,Actual language,Predicted language
Please print only if necessary and recycle.,eng,eng
Sentence,Actual language,Predicted language
"Esta es una ley, así que se aplica a todo el mundo.",spa,eng
Sentence,Actual language,Predicted language
Este colectivo puede transportar cincuenta pasajeros.,spa,spa
Sentence,Actual language,Predicted language
Tom took over his father's store.,eng,eng
Sentence,Actual language,Predicted language
What made you contact us?,eng,spa
Sentence,Actual language,Predicted language
Esta medicina podría curarlo.,spa,eng
Sentence,Actual language,Predicted language
Él habló con gran entusiasmo.,spa,spa
Sentence,Actual language,Predicted language
Tom asked if Mary really needed to do that by herself.,eng,spa
Sentence,Actual language,Predicted language
Don't make the same mistake I did.,eng,spa
Sentence,Actual language,Predicted language
El portón se cierra a las ocho.,spa,eng
Sentence,Actual language,Predicted language
What is polite in one culture may not be polite in another.,eng,eng
Sentence,Actual language,Predicted language
Mary is not a girly girl.,eng,eng
Sentence,Actual language,Predicted language
What does this paragraph mean?,eng,eng
Sentence,Actual language,Predicted language
No sabía que el auto de Tom estaba robado.,spa,spa
Sentence,Actual language,Predicted language
Entre bueyes no hay cornadas.,spa,spa
Sentence,Actual language,Predicted language
Mi hermano es ocho años mayor que yo.,spa,spa
Sentence,Actual language,Predicted language
¿Por dónde deberíamos comenzar?,spa,eng
Sentence,Actual language,Predicted language
"Quien más lentamente promete, más fielmente mantiene.",spa,eng
Sentence,Actual language,Predicted language
Mary was wearing short shorts.,eng,eng
Sentence,Actual language,Predicted language
¿Te gustó?,spa,eng
Sentence,Actual language,Predicted language
We want to move to Boston.,eng,eng
Sentence,Actual language,Predicted language
I knew Tom was the one who was supposed to tell Mary to do that.,eng,eng
Sentence,Actual language,Predicted language
Yo nunca había visto un molino de viento hasta visitar Holanda.,spa,spa
Sentence,Actual language,Predicted language
Entiendo lo que dices.,spa,spa
Sentence,Actual language,Predicted language
Lo has hecho bien.,spa,spa
Sentence,Actual language,Predicted language
Mi nombre es Duŝana.,spa,spa
Sentence,Actual language,Predicted language
How did you know that Tom was going to do that?,eng,eng
Sentence,Actual language,Predicted language
No me puedo acordar de todos sus nombres.,spa,spa
Sentence,Actual language,Predicted language
"Si eres miembro de una comunidad primitiva y quieres producir, por ejemplo, comida, hay dos cosas que debes hacer.",spa,eng
Sentence,Actual language,Predicted language
I don't think I'll kiss Tom anymore.,eng,eng
Sentence,Actual language,Predicted language
Tom and Mary are going to take the bus that leaves at 2:30.,eng,eng
Sentence,Actual language,Predicted language
"I'm a noob, shoot me.",eng,eng
Sentence,Actual language,Predicted language
"Tan pronto acabes, vete de aquí.",spa,spa
Sentence,Actual language,Predicted language
Tom and Mary did what they could.,eng,eng
Sentence,Actual language,Predicted language
Ese chiste es mío.,spa,spa
Sentence,Actual language,Predicted language
Tom is one of my sister's best friends.,eng,spa
Sentence,Actual language,Predicted language
I wasn't hurt.,eng,eng
Sentence,Actual language,Predicted language
No estoy de acuerdo con ellas.,spa,spa
Sentence,Actual language,Predicted language
¿A qué día de la semana estamos?,spa,spa
Sentence,Actual language,Predicted language
I solved that problem by myself.,eng,spa
Sentence,Actual language,Predicted language
Tom le enseñó a Mary a nadar.,spa,spa
Sentence,Actual language,Predicted language
"Si solo bebes este zumo durante unos días, te encontrarás mejor.",spa,eng
Sentence,Actual language,Predicted language
La cultura maorí se está difundiendo cada vez más entre nosotros y su lengua se ha convertido en un idioma oficial.,spa,spa
Sentence,Actual language,Predicted language
Tom provocaba a Mary.,spa,spa
Sentence,Actual language,Predicted language
Creía que tenías un acuerdo con Tom.,spa,eng
Sentence,Actual language,Predicted language
Tom doesn't seem to have everything sorted out.,eng,eng
Sentence,Actual language,Predicted language
Tengo que dejarlo.,spa,eng
Sentence,Actual language,Predicted language
"¿Por cuánto tiempo has estado viviendo en Kobe, entonces?",spa,eng
Sentence,Actual language,Predicted language
Asia es mucho más grande que Australia.,spa,spa
Sentence,Actual language,Predicted language
The girl is writing.,eng,eng
Sentence,Actual language,Predicted language
I'd like to report a crime.,eng,spa
Sentence,Actual language,Predicted language
Quiero comer queso.,spa,spa
Sentence,Actual language,Predicted language
Hace bastante frío hoy.,spa,eng
Sentence,Actual language,Predicted language
Ella había nacido en el Toboso.,spa,spa
Sentence,Actual language,Predicted language
Él le indicó el camino.,spa,spa
Sentence,Actual language,Predicted language
I'll sue you.,eng,spa
Sentence,Actual language,Predicted language
Tom is the most popular boy in the class.,eng,spa
Sentence,Actual language,Predicted language
Tom told me he spoke French.,eng,eng
Sentence,Actual language,Predicted language
School starts in September in Europe.,eng,eng
Sentence,Actual language,Predicted language
"En toda la probabilidad, ningún idioma es completamente libre de palabras prestadas.",spa,spa
Sentence,Actual language,Predicted language
¿Qué tipo de apoyo podemos brindar?,spa,eng
Sentence,Actual language,Predicted language
Ha habido nueces todo el invierno.,spa,eng
Sentence,Actual language,Predicted language
No puedes confiar en nada que él diga.,spa,spa
Sentence,Actual language,Predicted language
I'd rather do that on Monday.,eng,spa
Sentence,Actual language,Predicted language
Dan knows very well how to deal with psychological warfare.,eng,spa
Sentence,Actual language,Predicted language
I'll rinse your mouth out with soap!,eng,spa
Sentence,Actual language,Predicted language
I wish I'd never told Tom about what happened.,eng,eng
Sentence,Actual language,Predicted language
The day is breaking soon.,eng,spa
Sentence,Actual language,Predicted language
I think that they were all fired.,eng,spa
Sentence,Actual language,Predicted language
I like mysteries.,eng,spa
Sentence,Actual language,Predicted language
"I've tried it for a few days, and I'm pretty sure you won't love it.",eng,eng
Sentence,Actual language,Predicted language
Where's the exit?,eng,eng
Sentence,Actual language,Predicted language
Ella es una muy buena nadadora.,spa,spa
Sentence,Actual language,Predicted language
I jog every day.,eng,spa
Sentence,Actual language,Predicted language
"De repente han empezado a gritar, dos de ellos se han levantado y casi se pegan.",spa,spa
Sentence,Actual language,Predicted language
My father doesn't like soccer.,eng,eng
Sentence,Actual language,Predicted language
Tom told me Mary laughed at his jokes.,eng,spa
Sentence,Actual language,Predicted language
Él es novelista y poeta.,spa,spa
Sentence,Actual language,Predicted language
You're not very likely to succeed this time either.,eng,eng
Sentence,Actual language,Predicted language
Tom and Mary said that they were unconvinced.,eng,eng
Sentence,Actual language,Predicted language
Está pensando en su próximo viaje.,spa,spa
Sentence,Actual language,Predicted language
No sé cómo jugar al golf en absoluto.,spa,eng
Sentence,Actual language,Predicted language
"First Asem, then Saule started to cry.",eng,eng
Sentence,Actual language,Predicted language
Sami didn't open the front door for Layla.,eng,spa
Sentence,Actual language,Predicted language
I think that jacket would fit me.,eng,spa
Sentence,Actual language,Predicted language
I have no clue.,eng,spa
Sentence,Actual language,Predicted language
¿Quieres abandonar?,spa,eng
Sentence,Actual language,Predicted language
Nuestro experimento ha revelado que su informe no era fiable.,spa,spa
Sentence,Actual language,Predicted language
Can I get a goodnight kiss?,eng,spa
Sentence,Actual language,Predicted language
Tom said that he was at home yesterday.,eng,eng
Sentence,Actual language,Predicted language
Sabía que lo entenderías.,spa,spa
Sentence,Actual language,Predicted language
El parlamento está ahora en sesión.,spa,spa
Sentence,Actual language,Predicted language
Pensaba que Tom podría estar durmiendo.,spa,eng
Sentence,Actual language,Predicted language
Siempre cometes errores.,spa,eng
Sentence,Actual language,Predicted language
Tom isn't likely to start crying.,eng,eng
Sentence,Actual language,Predicted language
¿Te gustaría otro trozo de pastel?,spa,eng
Sentence,Actual language,Predicted language
Tomás compró algunos profilácticos.,spa,spa
Sentence,Actual language,Predicted language
It is expected that he will succeed in the examination.,eng,spa
Sentence,Actual language,Predicted language
Me interesa mucho el fútbol.,spa,spa
Sentence,Actual language,Predicted language
I need to go milk the cows.,eng,spa
Sentence,Actual language,Predicted language
Mira en su reloj.,spa,eng
Sentence,Actual language,Predicted language
